date;month;day;year;season;fragment;period;GPP;NPP8;biomass
Oct-8-2013;Oct;8;2013;spring;urban;rainy;818.280;432.419;1081.048
Oct-16-2013;Oct;16;2013;spring;urban;rainy;767.153;406.436;1016.089
Oct-24-2013;Oct;24;2013;spring;urban;rainy;791.194;418.704;1046.761
Nov-1-2013;Nov;1;2013;spring;urban;rainy;705.266;372.446;931.115
Nov-9-2013;Nov;9;2013;spring;urban;rainy;949.883;503.472;1258.681
Nov-17-2013;Nov;17;2013;spring;urban;rainy;726.189;384.511;961.278
Nov-25-2013;Nov;25;2013;spring;urban;rainy;705.090;373.310;933.274
Dec-3-2013;Dec;3;2013;spring;urban;rainy;974.744;515.825;1289.562
Dec-11-2013;Dec;11;2013;spring;urban;rainy;924.170;489.514;1223.785
Dec-19-2013;Dec;19;2013;spring;urban;rainy;899.420;476.631;1191.578
Dec-27-2013;Dec;27;2013;summer;urban;rainy;478.006;253.798;634.496
Jan-1-2014;Jan;1;2014;summer;urban;rainy;1010.177;532.428;1331.071
Jan-9-2014;Jan;9;2014;summer;urban;rainy;961.448;505.080;1262.699
Jan-17-2014;Jan;17;2014;summer;urban;rainy;940.307;494.037;1235.093
Jan-25-2014;Jan;25;2014;summer;urban;rainy;920.631;483.036;1207.589
Feb-2-2014;Feb;2;2014;summer;urban;rainy;849.639;447.228;1118.069
Feb-10-2014;Feb;10;2014;summer;urban;rainy;696.852;366.146;915.366
Feb-18-2014;Feb;18;2014;summer;urban;rainy;888.611;466.529;1166.323
Feb-26-2014;Feb;26;2014;summer;urban;rainy;770.999;405.624;1014.059
Mar-6-2014;Mar;6;2014;summer;urban;rainy;715.795;376.381;940.952
Mar-14-2014;Mar;14;2014;summer;urban;rainy;740.078;389.501;973.752
Mar-22-2014;Mar;22;2014;fall;urban;dry;792.933;417.631;1044.079
Mar-30-2014;Mar;30;2014;fall;urban;dry;739.293;389.365;973.412
Apr-7-2014;Apr;7;2014;fall;urban;dry;664.770;349.847;874.616
Apr-15-2014;Apr;15;2014;fall;urban;dry;572.347;301.246;753.115
Apr-23-2014;Apr;23;2014;fall;urban;dry;603.332;317.441;793.603
May-1-2014;May;1;2014;fall;urban;dry;644.794;339.618;849.045
May-9-2014;May;9;2014;fall;urban;dry;616.964;324.719;811.796
May-17-2014;May;17;2014;fall;urban;dry;467.162;245.456;613.640
May-25-2014;May;25;2014;fall;urban;dry;469.764;247.155;617.887
Jun-2-2014;Jun;2;2014;fall;urban;dry;505.679;266.223;665.558
Jun-10-2014;Jun;10;2014;fall;urban;dry;527.443;277.774;694.435
Jun-18-2014;Jun;18;2014;fall;urban;dry;482.254;253.436;633.589
Jun-26-2014;Jun;26;2014;winter;urban;dry;538.634;283.655;709.137
Jul-4-2014;Jul;4;2014;winter;urban;dry;495.403;260.742;651.856
Jul-12-2014;Jul;12;2014;winter;urban;dry;564.906;297.065;742.662
Jul-20-2014;Jul;20;2014;winter;urban;dry;472.098;248.164;620.410
Jul-28-2014;Jul;28;2014;winter;urban;dry;589.314;309.567;773.917
Aug-5-2014;Aug;5;2014;winter;urban;dry;602.238;316.047;790.117
Aug-13-2014;Aug;13;2014;winter;urban;dry;569.390;299.460;748.650
Aug-21-2014;Aug;21;2014;winter;urban;dry;607.006;319.020;797.550
Aug-29-2014;Aug;29;2014;winter;urban;dry;678.381;356.594;891.486
Sep-6-2014;Sep;6;2014;winter;urban;dry;784.723;412.677;1031.693
Sep-14-2014;Sep;14;2014;winter;urban;dry;660.815;347.147;867.868
Sep-22-2014;Sep;22;2014;winter;urban;dry;721.186;379.061;947.653
Sep-30-2014;Sep;30;2014;spring;urban;rainy;795.269;417.845;1044.613
Oct-8-2014;Oct;8;2014;spring;urban;rainy;845.638;444.281;1110.703
Oct-16-2014;Oct;16;2014;spring;urban;rainy;842.655;442.386;1105.965
Oct-24-2014;Oct;24;2014;spring;urban;rainy;823.780;432.260;1080.651
Nov-1-2014;Nov;1;2014;spring;urban;rainy;766.997;402.363;1005.908
Nov-9-2014;Nov;9;2014;spring;urban;rainy;828.253;434.876;1087.189
Nov-17-2014;Nov;17;2014;spring;urban;rainy;964.923;506.385;1265.963
Nov-25-2014;Nov;25;2014;spring;urban;rainy;793.349;416.122;1040.304
Dec-3-2014;Dec;3;2014;spring;urban;rainy;955.991;502.084;1255.209
Dec-11-2014;Dec;11;2014;spring;urban;rainy;906.575;476.437;1191.093
Dec-19-2014;Dec;19;2014;spring;urban;rainy;761.410;400.502;1001.255
Dec-27-2014;Dec;27;2014;summer;urban;rainy;501.260;263.342;658.354
Jan-1-2015;Jan;1;2015;summer;urban;rainy;772.521;388.183;970.457
Jan-9-2015;Jan;9;2015;summer;urban;rainy;773.586;389.778;974.446
Jan-17-2015;Jan;17;2015;summer;urban;rainy;694.496;349.538;873.844
Jan-25-2015;Jan;25;2015;summer;urban;rainy;573.426;288.664;721.659
Feb-2-2015;Feb;2;2015;summer;urban;rainy;579.771;291.563;728.907
Feb-10-2015;Feb;10;2015;summer;urban;rainy;646.987;326.477;816.193
Feb-18-2015;Feb;18;2015;summer;urban;rainy;811.939;410.093;1025.231
Feb-26-2015;Feb;26;2015;summer;urban;rainy;892.398;449.670;1124.176
Mar-6-2015;Mar;6;2015;summer;urban;rainy;489.117;246.633;616.583
Mar-14-2015;Mar;14;2015;summer;urban;rainy;591.564;298.368;745.921
Mar-22-2015;Mar;22;2015;fall;urban;dry;721.971;363.334;908.336
Mar-30-2015;Mar;30;2015;fall;urban;dry;740.751;372.548;931.371
Apr-7-2015;Apr;7;2015;fall;urban;dry;786.756;398.139;995.348
Apr-15-2015;Apr;15;2015;fall;urban;dry;611.884;308.912;772.281
Apr-23-2015;Apr;23;2015;fall;urban;dry;680.003;344.081;860.203
May-1-2015;May;1;2015;fall;urban;dry;598.795;303.328;758.321
May-9-2015;May;9;2015;fall;urban;dry;561.337;284.076;710.190
May-17-2015;May;17;2015;fall;urban;dry;515.074;260.652;651.630
May-25-2015;May;25;2015;fall;urban;dry;470.604;237.774;594.436
Jun-2-2015;Jun;2;2015;fall;urban;dry;551.803;279.036;697.590
Jun-10-2015;Jun;10;2015;fall;urban;dry;464.279;234.601;586.503
Jun-18-2015;Jun;18;2015;fall;urban;dry;415.594;208.895;522.237
Jun-26-2015;Jun;26;2015;winter;urban;dry;512.891;259.590;648.975
Jul-4-2015;Jul;4;2015;winter;urban;dry;399.880;202.443;506.107
Jul-12-2015;Jul;12;2015;winter;urban;dry;479.539;241.918;604.795
Jul-20-2015;Jul;20;2015;winter;urban;dry;448.008;225.030;562.575
Jul-28-2015;Jul;28;2015;winter;urban;dry;608.332;307.017;767.543
Aug-5-2015;Aug;5;2015;winter;urban;dry;660.939;333.340;833.351
Aug-13-2015;Aug;13;2015;winter;urban;dry;654.104;329.492;823.731
Aug-21-2015;Aug;21;2015;winter;urban;dry;574.438;289.554;723.885
Aug-29-2015;Aug;29;2015;winter;urban;dry;635.975;319.757;799.393
Sep-6-2015;Sep;6;2015;winter;urban;dry;482.174;242.829;607.073
Sep-14-2015;Sep;14;2015;winter;urban;dry;725.814;365.351;913.378
Sep-22-2015;Sep;22;2015;winter;urban;dry;647.725;325.078;812.694
Sep-30-2015;Sep;30;2015;spring;urban;rainy;719.984;362.588;906.470
Oct-8-2015;Oct;8;2015;spring;urban;rainy;777.437;391.817;979.541
Oct-16-2015;Oct;16;2015;spring;urban;rainy;743.776;374.159;935.397
Oct-24-2015;Oct;24;2015;spring;urban;rainy;775.181;390.473;976.182
Nov-1-2015;Nov;1;2015;spring;urban;rainy;688.663;347.359;868.398
Nov-9-2015;Nov;9;2015;spring;urban;rainy;846.380;427.357;1068.392
Nov-17-2015;Nov;17;2015;spring;urban;rainy;754.079;380.431;951.078
Nov-25-2015;Nov;25;2015;spring;urban;rainy;856.937;432.579;1081.448
Dec-3-2015;Dec;3;2015;spring;urban;rainy;784.719;396.447;991.117
Dec-11-2015;Dec;11;2015;spring;urban;rainy;891.001;450.121;1125.301
Dec-19-2015;Dec;19;2015;spring;urban;rainy;949.737;480.413;1201.033
Dec-27-2015;Dec;27;2015;summer;urban;rainy;433.103;218.448;546.120
Jan-1-2016;Jan;1;2016;summer;urban;rainy;882.142;460.564;1151.410
Jan-9-2016;Jan;9;2016;summer;urban;rainy;594.739;310.626;776.565
Jan-17-2016;Jan;17;2016;summer;urban;rainy;802.988;419.767;1049.417
Jan-25-2016;Jan;25;2016;summer;urban;rainy;907.820;474.040;1185.100
Feb-2-2016;Feb;2;2016;summer;urban;rainy;944.643;494.165;1235.411
Feb-10-2016;Feb;10;2016;summer;urban;rainy;855.805;446.200;1115.499
Feb-18-2016;Feb;18;2016;summer;urban;rainy;593.795;309.584;773.959
Feb-26-2016;Feb;26;2016;summer;urban;rainy;549.502;286.544;716.360
Mar-5-2016;Mar;5;2016;summer;urban;rainy;718.256;374.418;936.046
Mar-13-2016;Mar;13;2016;summer;urban;rainy;804.455;420.238;1050.596
Mar-21-2016;Mar;21;2016;fall;urban;dry;660.643;345.498;863.745
Mar-29-2016;Mar;29;2016;fall;urban;dry;675.716;353.117;882.793
Apr-6-2016;Apr;6;2016;fall;urban;dry;846.709;442.877;1107.191
Apr-14-2016;Apr;14;2016;fall;urban;dry;746.625;390.272;975.680
Apr-22-2016;Apr;22;2016;fall;urban;dry;537.982;280.866;702.164
Apr-30-2016;Apr;30;2016;fall;urban;dry;647.667;338.639;846.597
May-8-2016;May;8;2016;fall;urban;dry;469.990;245.183;612.958
May-16-2016;May;16;2016;fall;urban;dry;401.367;209.575;523.937
May-24-2016;May;24;2016;fall;urban;dry;468.143;244.785;611.963
Jun-1-2016;Jun;1;2016;fall;urban;dry;330.806;173.158;432.896
Jun-9-2016;Jun;9;2016;fall;urban;dry;515.492;269.755;674.388
Jun-17-2016;Jun;17;2016;fall;urban;dry;479.433;250.662;626.655
Jun-25-2016;Jun;25;2016;winter;urban;dry;507.464;264.598;661.494
Jul-3-2016;Jul;3;2016;winter;urban;dry;566.887;295.952;739.880
Jul-11-2016;Jul;11;2016;winter;urban;dry;518.115;270.422;676.055
Jul-19-2016;Jul;19;2016;winter;urban;dry;515.802;268.902;672.255
Jul-27-2016;Jul;27;2016;winter;urban;dry;544.796;284.075;710.187
Aug-4-2016;Aug;4;2016;winter;urban;dry;493.990;257.266;643.164
Aug-12-2016;Aug;12;2016;winter;urban;dry;607.430;316.876;792.189
Aug-20-2016;Aug;20;2016;winter;urban;dry;642.591;334.925;837.312
Aug-28-2016;Aug;28;2016;winter;urban;dry;631.709;328.909;822.272
Sep-5-2016;Sep;5;2016;winter;urban;dry;683.112;356.094;890.235
Sep-13-2016;Sep;13;2016;winter;urban;dry;591.693;308.349;770.872
Sep-21-2016;Sep;21;2016;winter;urban;dry;793.292;412.527;1031.318
Sep-29-2016;Sep;29;2016;spring;urban;rainy;492.916;256.142;640.355
Oct-7-2016;Oct;7;2016;spring;urban;rainy;725.410;377.668;944.170
Oct-15-2016;Oct;15;2016;spring;urban;rainy;791.541;412.014;1030.034
Oct-23-2016;Oct;23;2016;spring;urban;rainy;748.907;389.575;973.938
Oct-31-2016;Oct;31;2016;spring;urban;rainy;749.840;390.609;976.522
Nov-8-2016;Nov;8;2016;spring;urban;rainy;789.750;411.656;1029.140
Nov-16-2016;Nov;16;2016;spring;urban;rainy;890.733;463.940;1159.850
Nov-24-2016;Nov;24;2016;spring;urban;rainy;918.919;478.632;1196.579
Dec-2-2016;Dec;2;2016;spring;urban;rainy;935.613;489.137;1222.843
Dec-10-2016;Dec;10;2016;spring;urban;rainy;721.631;376.871;942.177
Dec-18-2016;Dec;18;2016;spring;urban;rainy;842.984;439.371;1098.428
Dec-26-2016;Dec;26;2016;summer;urban;rainy;739.976;385.883;964.707
Jan-1-2017;Jan;1;2017;summer;urban;rainy;671.923;351.386;878.464
Jan-9-2017;Jan;9;2017;summer;urban;rainy;795.488;417.734;1044.334
Jan-17-2017;Jan;17;2017;summer;urban;rainy;780.860;409.704;1024.260
Jan-25-2017;Jan;25;2017;summer;urban;rainy;698.750;365.637;914.093
Feb-2-2017;Feb;2;2017;summer;urban;rainy;704.934;369.172;922.930
Feb-10-2017;Feb;10;2017;summer;urban;rainy;1027.542;539.439;1348.596
Feb-18-2017;Feb;18;2017;summer;urban;rainy;815.901;427.792;1069.480
Feb-26-2017;Feb;26;2017;summer;urban;rainy;595.918;312.299;780.747
Mar-6-2017;Mar;6;2017;summer;urban;rainy;765.356;400.926;1002.315
Mar-14-2017;Mar;14;2017;summer;urban;rainy;682.511;358.036;895.089
Mar-22-2017;Mar;22;2017;fall;urban;dry;882.086;463.239;1158.096
Mar-30-2017;Mar;30;2017;fall;urban;dry;806.618;423.294;1058.234
Apr-7-2017;Apr;7;2017;fall;urban;dry;632.150;330.879;827.198
Apr-15-2017;Apr;15;2017;fall;urban;dry;664.350;349.730;874.325
Apr-23-2017;Apr;23;2017;fall;urban;dry;528.397;277.986;694.965
May-1-2017;May;1;2017;fall;urban;dry;549.168;289.163;722.909
May-9-2017;May;9;2017;fall;urban;dry;558.921;293.274;733.185
May-17-2017;May;17;2017;fall;urban;dry;379.984;199.894;499.735
May-25-2017;May;25;2017;fall;urban;dry;567.836;298.426;746.065
Jun-2-2017;Jun;2;2017;fall;urban;dry;551.015;289.607;724.017
Jun-10-2017;Jun;10;2017;fall;urban;dry;509.575;268.083;670.207
Jun-18-2017;Jun;18;2017;fall;urban;dry;521.642;274.158;685.395
Jun-26-2017;Jun;26;2017;winter;urban;dry;530.153;278.589;696.472
Jul-4-2017;Jul;4;2017;winter;urban;dry;536.476;282.035;705.088
Jul-12-2017;Jul;12;2017;winter;urban;dry;548.089;287.995;719.988
Jul-20-2017;Jul;20;2017;winter;urban;dry;602.823;316.322;790.805
Jul-28-2017;Jul;28;2017;winter;urban;dry;617.163;323.710;809.276
Aug-5-2017;Aug;5;2017;winter;urban;dry;593.557;311.240;778.100
Aug-13-2017;Aug;13;2017;winter;urban;dry;453.061;236.814;592.034
Aug-21-2017;Aug;21;2017;winter;urban;dry;649.306;340.406;851.015
Aug-29-2017;Aug;29;2017;winter;urban;dry;749.462;393.303;983.258
Sep-6-2017;Sep;6;2017;winter;urban;dry;801.814;420.806;1052.015
Sep-14-2017;Sep;14;2017;winter;urban;dry;800.893;419.791;1049.479
Sep-22-2017;Sep;22;2017;winter;urban;dry;763.091;399.656;999.139
Sep-30-2017;Sep;30;2017;spring;urban;rainy;667.899;350.060;875.149
Oct-8-2017;Oct;8;2017;spring;urban;rainy;786.633;411.825;1029.563
Oct-16-2017;Oct;16;2017;spring;urban;rainy;747.465;391.551;978.878
Oct-24-2017;Oct;24;2017;spring;urban;rainy;677.674;354.307;885.768
Nov-1-2017;Nov;1;2017;spring;urban;rainy;749.621;391.589;978.972
Nov-9-2017;Nov;9;2017;spring;urban;rainy;868.362;454.881;1137.203
Nov-17-2017;Nov;17;2017;spring;urban;rainy;773.362;404.943;1012.358
Nov-25-2017;Nov;25;2017;spring;urban;rainy;781.121;409.819;1024.547
Dec-3-2017;Dec;3;2017;spring;urban;rainy;926.203;486.311;1215.777
Dec-11-2017;Dec;11;2017;spring;urban;rainy;1066.605;559.698;1399.244
Dec-19-2017;Dec;19;2017;spring;urban;rainy;785.175;411.566;1028.914
Dec-27-2017;Dec;27;2017;summer;urban;rainy;280.953;147.265;368.162
Jan-1-2018;Jan;1;2018;summer;urban;rainy;565.730;298.638;746.596
Jan-9-2018;Jan;9;2018;summer;urban;rainy;623.062;329.001;822.504
Jan-17-2018;Jan;17;2018;summer;urban;rainy;755.282;398.776;996.941
Jan-25-2018;Jan;25;2018;summer;urban;rainy;798.436;421.922;1054.806
Feb-2-2018;Feb;2;2018;summer;urban;rainy;739.162;390.257;975.642
Feb-10-2018;Feb;10;2018;summer;urban;rainy;666.257;351.994;879.985
Feb-18-2018;Feb;18;2018;summer;urban;rainy;668.947;353.756;884.390
Feb-26-2018;Feb;26;2018;summer;urban;rainy;784.422;415.203;1038.007
Mar-6-2018;Mar;6;2018;summer;urban;rainy;806.422;427.160;1067.900
Mar-14-2018;Mar;14;2018;summer;urban;rainy;765.414;404.863;1012.157
Mar-22-2018;Mar;22;2018;fall;urban;dry;882.345;467.150;1167.874
Mar-30-2018;Mar;30;2018;fall;urban;dry;662.047;350.046;875.115
Apr-7-2018;Apr;7;2018;fall;urban;dry;781.176;413.573;1033.932
Apr-15-2018;Apr;15;2018;fall;urban;dry;679.470;359.873;899.683
Apr-23-2018;Apr;23;2018;fall;urban;dry;694.029;367.067;917.669
May-1-2018;May;1;2018;fall;urban;dry;670.937;355.154;887.886
May-9-2018;May;9;2018;fall;urban;dry;580.105;306.472;766.181
May-17-2018;May;17;2018;fall;urban;dry;559.805;295.696;739.239
May-25-2018;May;25;2018;fall;urban;dry;542.253;286.397;715.993
Jun-2-2018;Jun;2;2018;fall;urban;dry;344.107;181.573;453.932
Jun-10-2018;Jun;10;2018;fall;urban;dry;360.179;190.109;475.272
Jun-18-2018;Jun;18;2018;fall;urban;dry;483.822;255.860;639.650
Jun-26-2018;Jun;26;2018;winter;urban;dry;536.564;283.492;708.730
Jul-4-2018;Jul;4;2018;winter;urban;dry;501.004;264.627;661.568
Jul-12-2018;Jul;12;2018;winter;urban;dry;568.153;300.255;750.637
Jul-20-2018;Jul;20;2018;winter;urban;dry;575.230;303.619;759.049
Jul-28-2018;Jul;28;2018;winter;urban;dry;473.390;249.481;623.703
Aug-5-2018;Aug;5;2018;winter;urban;dry;528.016;278.159;695.397
Aug-13-2018;Aug;13;2018;winter;urban;dry;625.361;330.153;825.382
Aug-21-2018;Aug;21;2018;winter;urban;dry;583.418;308.032;770.080
Aug-29-2018;Aug;29;2018;winter;urban;dry;692.792;365.727;914.319
Sep-6-2018;Sep;6;2018;winter;urban;dry;737.710;389.475;973.687
Sep-14-2018;Sep;14;2018;winter;urban;dry;433.833;229.503;573.758
Sep-22-2018;Sep;22;2018;winter;urban;dry;809.135;427.540;1068.851
Sep-30-2018;Sep;30;2018;spring;urban;rainy;582.924;307.931;769.827
Oct-8-2018;Oct;8;2018;spring;urban;rainy;642.368;339.674;849.184
Oct-16-2018;Oct;16;2018;spring;urban;rainy;775.243;409.626;1024.065
Oct-24-2018;Oct;24;2018;spring;urban;rainy;854.151;451.608;1129.019
Nov-1-2018;Nov;1;2018;spring;urban;rainy;661.127;349.351;873.377
Nov-9-2018;Nov;9;2018;spring;urban;rainy;843.021;446.435;1116.087
Nov-17-2018;Nov;17;2018;spring;urban;rainy;710.869;375.432;938.580
Nov-25-2018;Nov;25;2018;spring;urban;rainy;823.134;433.913;1084.782
Dec-3-2018;Dec;3;2018;spring;urban;rainy;1067.444;564.487;1411.218
Dec-11-2018;Dec;11;2018;spring;urban;rainy;1098.341;581.223;1453.058
Dec-19-2018;Dec;19;2018;spring;urban;rainy;786.310;415.500;1038.749
Dec-27-2018;Dec;27;2018;summer;urban;rainy;632.784;334.971;837.427
Jan-1-2019;Jan;1;2019;summer;urban;rainy;811.142;406.623;1016.557
Jan-9-2019;Jan;9;2019;summer;urban;rainy;1038.456;519.964;1299.910
Jan-17-2019;Jan;17;2019;summer;urban;rainy;786.143;393.537;983.843
Jan-25-2019;Jan;25;2019;summer;urban;rainy;825.630;413.699;1034.247
Feb-2-2019;Feb;2;2019;summer;urban;rainy;751.022;375.774;939.435
Feb-10-2019;Feb;10;2019;summer;urban;rainy;681.975;340.649;851.624
Feb-18-2019;Feb;18;2019;summer;urban;rainy;685.536;343.692;859.229
Feb-26-2019;Feb;26;2019;summer;urban;rainy;600.506;301.159;752.898
Mar-6-2019;Mar;6;2019;summer;urban;rainy;713.667;357.839;894.598
Mar-14-2019;Mar;14;2019;summer;urban;rainy;610.521;306.271;765.678
Mar-22-2019;Mar;22;2019;fall;urban;dry;837.489;420.204;1050.511
Mar-30-2019;Mar;30;2019;fall;urban;dry;756.175;379.647;949.119
Apr-7-2019;Apr;7;2019;fall;urban;dry;625.049;313.906;784.766
Apr-15-2019;Apr;15;2019;fall;urban;dry;737.254;370.618;926.544
Apr-23-2019;Apr;23;2019;fall;urban;dry;663.458;332.802;832.004
May-1-2019;May;1;2019;fall;urban;dry;604.288;303.047;757.618
May-9-2019;May;9;2019;fall;urban;dry;545.036;273.807;684.517
May-17-2019;May;17;2019;fall;urban;dry;511.633;256.652;641.630
May-25-2019;May;25;2019;fall;urban;dry;585.296;293.770;734.425
Jun-2-2019;Jun;2;2019;fall;urban;dry;503.160;251.910;629.774
Jun-10-2019;Jun;10;2019;fall;urban;dry;572.208;286.813;717.032
Jun-18-2019;Jun;18;2019;fall;urban;dry;551.009;276.552;691.381
Jun-26-2019;Jun;26;2019;winter;urban;dry;526.546;263.972;659.931
Jul-4-2019;Jul;4;2019;winter;urban;dry;466.878;234.037;585.091
Jul-12-2019;Jul;12;2019;winter;urban;dry;537.390;269.352;673.380
Jul-20-2019;Jul;20;2019;winter;urban;dry;611.595;306.578;766.445
Jul-28-2019;Jul;28;2019;winter;urban;dry;502.419;251.272;628.179
Aug-5-2019;Aug;5;2019;winter;urban;dry;625.283;313.064;782.660
Aug-13-2019;Aug;13;2019;winter;urban;dry;527.245;263.788;659.469
Aug-21-2019;Aug;21;2019;winter;urban;dry;597.528;298.846;747.116
Aug-29-2019;Aug;29;2019;winter;urban;dry;608.303;304.452;761.130
Sep-6-2019;Sep;6;2019;winter;urban;dry;682.828;341.664;854.160
Sep-14-2019;Sep;14;2019;winter;urban;dry;629.838;314.924;787.310
Sep-22-2019;Sep;22;2019;winter;urban;dry;679.002;339.865;849.663
Sep-30-2019;Sep;30;2019;spring;urban;rainy;921.049;460.869;1152.172
Oct-8-2019;Oct;8;2019;spring;urban;rainy;750.495;376.379;940.948
Oct-16-2019;Oct;16;2019;spring;urban;rainy;829.134;415.669;1039.172
Oct-24-2019;Oct;24;2019;spring;urban;rainy;788.260;394.449;986.123
Nov-1-2019;Nov;1;2019;spring;urban;rainy;744.896;372.593;931.481
Nov-9-2019;Nov;9;2019;spring;urban;rainy;667.083;334.300;835.749
Nov-17-2019;Nov;17;2019;spring;urban;rainy;810.571;406.799;1016.996
Nov-25-2019;Nov;25;2019;spring;urban;rainy;855.032;427.159;1067.898
Dec-3-2019;Dec;3;2019;spring;urban;rainy;850.129;426.293;1065.734
Dec-11-2019;Dec;11;2019;spring;urban;rainy;851.875;428.191;1070.478
Dec-19-2019;Dec;19;2019;spring;urban;rainy;805.530;403.867;1009.669
Dec-27-2019;Dec;27;2019;summer;urban;rainy;727.626;364.478;911.195
Jan-1-2020;Jan;1;2020;summer;urban;rainy;833.481;436.678;1091.695
Jan-9-2020;Jan;9;2020;summer;urban;rainy;795.084;416.758;1041.894
Jan-17-2020;Jan;17;2020;summer;urban;rainy;723.486;379.678;949.195
Jan-25-2020;Jan;25;2020;summer;urban;rainy;892.732;468.182;1170.455
Feb-2-2020;Feb;2;2020;summer;urban;rainy;603.838;316.220;790.551
Feb-10-2020;Feb;10;2020;summer;urban;rainy;653.244;341.652;854.130
Feb-18-2020;Feb;18;2020;summer;urban;rainy;866.412;454.987;1137.469
Feb-26-2020;Feb;26;2020;summer;urban;rainy;579.124;303.968;759.919
Mar-5-2020;Mar;5;2020;summer;urban;rainy;946.192;495.741;1239.354
Mar-13-2020;Mar;13;2020;summer;urban;rainy;828.720;435.737;1089.342
Mar-21-2020;Mar;21;2020;fall;urban;dry;824.468;432.100;1080.250
Mar-29-2020;Mar;29;2020;fall;urban;dry;705.371;370.587;926.467
Apr-6-2020;Apr;6;2020;fall;urban;dry;730.223;382.858;957.144
Apr-14-2020;Apr;14;2020;fall;urban;dry;635.733;333.692;834.229
Apr-22-2020;Apr;22;2020;fall;urban;dry;744.423;391.062;977.656
Apr-30-2020;Apr;30;2020;fall;urban;dry;608.483;319.733;799.332
May-8-2020;May;8;2020;fall;urban;dry;560.156;294.342;735.855
May-16-2020;May;16;2020;fall;urban;dry;550.385;289.320;723.299
May-24-2020;May;24;2020;fall;urban;dry;549.555;288.509;721.273
Jun-1-2020;Jun;1;2020;fall;urban;dry;474.166;248.822;622.056
Jun-9-2020;Jun;9;2020;fall;urban;dry;455.325;238.661;596.652
Jun-17-2020;Jun;17;2020;fall;urban;dry;558.773;293.036;732.590
Jun-25-2020;Jun;25;2020;winter;urban;dry;451.444;236.796;591.989
Jul-3-2020;Jul;3;2020;winter;urban;dry;510.090;267.654;669.135
Jul-11-2020;Jul;11;2020;winter;urban;dry;518.932;271.724;679.311
Jul-19-2020;Jul;19;2020;winter;urban;dry;613.680;321.323;803.309
Jul-27-2020;Jul;27;2020;winter;urban;dry;544.899;285.352;713.381
Aug-4-2020;Aug;4;2020;winter;urban;dry;680.412;356.473;891.182
Aug-12-2020;Aug;12;2020;winter;urban;dry;563.685;294.858;737.144
Aug-20-2020;Aug;20;2020;winter;urban;dry;562.836;293.620;734.051
Aug-28-2020;Aug;28;2020;winter;urban;dry;717.246;375.446;938.614
Sep-5-2020;Sep;5;2020;winter;urban;dry;715.742;374.069;935.173
Sep-13-2020;Sep;13;2020;winter;urban;dry;630.018;330.034;825.086
Sep-21-2020;Sep;21;2020;winter;urban;dry;653.301;342.499;856.247
Sep-29-2020;Sep;29;2020;spring;urban;rainy;786.370;412.718;1031.794
Oct-7-2020;Oct;7;2020;spring;urban;rainy;808.452;422.617;1056.542
Oct-15-2020;Oct;15;2020;spring;urban;rainy;885.485;464.140;1160.350
Oct-23-2020;Oct;23;2020;spring;urban;rainy;840.446;440.998;1102.496
Oct-31-2020;Oct;31;2020;spring;urban;rainy;807.839;421.850;1054.626
Nov-8-2020;Nov;8;2020;spring;urban;rainy;713.600;373.503;933.758
Nov-16-2020;Nov;16;2020;spring;urban;rainy;868.917;455.522;1138.806
Nov-24-2020;Nov;24;2020;spring;urban;rainy;1063.957;558.102;1395.254
Dec-2-2020;Dec;2;2020;spring;urban;rainy;739.956;388.456;971.141
Dec-10-2020;Dec;10;2020;spring;urban;rainy;563.930;295.777;739.442
Dec-18-2020;Dec;18;2020;spring;urban;rainy;827.151;435.083;1087.707
Dec-26-2020;Dec;26;2020;summer;urban;rainy;381.047;199.946;499.864
Jan-1-2021;Jan;1;2021;summer;urban;rainy;679.183;365.185;912.964
Jan-9-2021;Jan;9;2021;summer;urban;rainy;810.966;435.429;1088.573
Jan-17-2021;Jan;17;2021;summer;urban;rainy;1108.764;597.406;1493.515
Jan-25-2021;Jan;25;2021;summer;urban;rainy;886.952;476.978;1192.446
Feb-2-2021;Feb;2;2021;summer;urban;rainy;795.837;427.296;1068.241
Feb-10-2021;Feb;10;2021;summer;urban;rainy;753.879;406.477;1016.191
Feb-18-2021;Feb;18;2021;summer;urban;rainy;895.108;481.458;1203.646
Feb-26-2021;Feb;26;2021;summer;urban;rainy;661.347;356.149;890.372
Mar-6-2021;Mar;6;2021;summer;urban;rainy;737.247;397.555;993.888
Mar-14-2021;Mar;14;2021;summer;urban;rainy;800.192;431.454;1078.635
Mar-22-2021;Mar;22;2021;fall;urban;dry;858.910;463.117;1157.793
Mar-30-2021;Mar;30;2021;fall;urban;dry;835.513;450.619;1126.548
Apr-7-2021;Apr;7;2021;fall;urban;dry;814.481;439.260;1098.150
Apr-15-2021;Apr;15;2021;fall;urban;dry;711.735;381.900;954.751
Apr-23-2021;Apr;23;2021;fall;urban;dry;640.665;344.481;861.204
May-1-2021;May;1;2021;fall;urban;dry;646.060;348.267;870.667
May-9-2021;May;9;2021;fall;urban;dry;552.678;297.884;744.710
May-17-2021;May;17;2021;fall;urban;dry;566.982;305.496;763.741
May-25-2021;May;25;2021;fall;urban;dry;463.637;250.060;625.151
Jun-2-2021;Jun;2;2021;fall;urban;dry;551.120;297.264;743.160
